feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
"cơ sở vật chất cần tăng cường hơn , vệ sinh phòng học , hành lang nên tiến hành buổi chiều sau khi sinh viên tan học hoặc sáng sớm , không nên để khi mở cửa cho sinh viên vào 7h20 mới quét rất bụi và ảnh hưởng đến sinh viên , sáng sớm đi học ở hành lang 7h15 - 7h20 cũng quét rất bụi và quét hắt thẳng vào sinh viên đang đi trên hành lang rất khó ứng xử mong ban quản lý cơ sở có ý kiến thêm về việc này .",0,2,test,cơ sở vật chất cần tăng cường hơn vệ sinh phòng học hành lang nên tiến hành buổi chiều sau khi sinh viên tan học hoặc sáng sớm không nên để khi mở cửa cho sinh viên vào 7h20 mới quét rất bụi và ảnh hưởng đến sinh viên sáng sớm đi học ở hành lang 7h15 7h20 cũng quét rất bụi và quét hắt thẳng vào sinh viên đang đi trên hành lang rất khó ứng xử mong ban quản lý cơ sở có ý kiến thêm về việc này,Tiêu cực,Cơ sở vật chất,91
cần nâng cấp phần mềm lập trình và dàn máy tính thực hành .,0,2,test,cần nâng cấp phần mềm lập trình và dàn máy tính thực hành,Tiêu cực,Cơ sở vật chất,13
cơ sở vật chất .,2,2,test,cơ sở vật chất,Trung lập,Cơ sở vật chất,4
"cần nâng cấp phòng máy và phần mềm của phòng máy , vì tụi em dùng phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 , vì thế rất khó thích ứng và nhất là trong giờ kiểm tra .",0,2,test,cần nâng cấp phòng máy và phần mềm của phòng máy vì tụi em dùng phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 vì thế rất khó thích ứng và nhất là trong giờ kiểm tra,Tiêu cực,Cơ sở vật chất,41
đề nghị nhà trường có thêm phòng lab để sinh viên học phần nghe được dễ dàng và có hiệu quả hơn !,0,2,test,đề nghị nhà trường có thêm phòng lab để sinh viên học phần nghe được dễ dàng và có hiệu quả hơn,Tiêu cực,Cơ sở vật chất,22
"trang thiết bị của phòng thực hành quá cũ kỹ , bụi bặm , không được bảo trì , cập nhật , nâng cấp .",0,2,test,trang thiết bị của phòng thực hành quá cũ kỹ bụi bặm không được bảo trì cập nhật nâng cấp,Tiêu cực,Cơ sở vật chất,20
"phòng thực hành nóng , khó chịu , hệ thống máy lạnh hay gặp sự cố , cửa phòng cũng hay có vấn đề .",0,2,test,phòng thực hành nóng khó chịu hệ thống máy lạnh hay gặp sự cố cửa phòng cũng hay có vấn đề,Tiêu cực,Cơ sở vật chất,21
"chất lượng phòng học cần được cải thiện , cần cải thiện hệ thống điện , máy chiếu cần được cải thiện .",0,2,test,chất lượng phòng học cần được cải thiện cần cải thiện hệ thống điện máy chiếu cần được cải thiện,Tiêu cực,Cơ sở vật chất,20
nâng cấp thiết bị phòng lab .,0,2,test,nâng cấp thiết bị phòng lab,Tiêu cực,Cơ sở vật chất,6
phòng học và thiết bị cần được cải thiện .,0,2,test,phòng học và thiết bị cần được cải thiện,Tiêu cực,Cơ sở vật chất,9
"cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 , khi chiếu demo không thấy gì hết !",0,2,test,cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 khi chiếu demo không thấy gì hết,Tiêu cực,Cơ sở vật chất,23
"phòng học chất lượng còn kém phòng lab thực hành có đầu tư , máy tính tốt , còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều .",0,2,test,phòng học chất lượng còn kém phòng lab thực hành có đầu tư máy tính tốt còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều,Tiêu cực,Cơ sở vật chất,29
do phòng thực hành quá nhỏ nên phòng đào tạo cần chia ca thực hành chứ không nên đề các bạn kéo đến và không có chỗ ngồi .,0,2,test,do phòng thực hành quá nhỏ nên phòng đào tạo cần chia ca thực hành chứ không nên đề các bạn kéo đến và không có chỗ ngồi,Tiêu cực,Cơ sở vật chất,28
nâng cấp phòng máy thực hành .,0,2,test,nâng cấp phòng máy thực hành,Tiêu cực,Cơ sở vật chất,6
cải thiện chất lượng máy chiếu .,0,2,test,cải thiện chất lượng máy chiếu,Tiêu cực,Cơ sở vật chất,6
"phòng học còn nhiều bụi , máy chiếu thường xuyên bị trục trặc , âm thanh của loa chưa tốt .",0,2,test,phòng học còn nhiều bụi máy chiếu thường xuyên bị trục trặc âm thanh của loa chưa tốt,Tiêu cực,Cơ sở vật chất,18
cần bảo trì máy tính nhất là bàn phím và chuột .,0,2,test,cần bảo trì máy tính nhất là bàn phím và chuột,Tiêu cực,Cơ sở vật chất,11
phòng máy có vấn đề .,0,2,test,phòng máy có vấn đề,Tiêu cực,Cơ sở vật chất,5
phòng thực hành cần có một số nâng cấp nhỏ về phần mềm lập trình để sinh viên cảm thấy hứng thú hơn để đến học .,0,2,test,phòng thực hành cần có một số nâng cấp nhỏ về phần mềm lập trình để sinh viên cảm thấy hứng thú hơn để đến học,Tiêu cực,Cơ sở vật chất,26
máy chiếu trong phòng quá mờ .,0,2,test,máy chiếu trong phòng quá mờ,Tiêu cực,Cơ sở vật chất,6
"theo em , trường cần trang bị lại máy chiếu , phòng học còn nóng .",0,2,test,theo em trường cần trang bị lại máy chiếu phòng học còn nóng,Tiêu cực,Cơ sở vật chất,13
phòng lab khoa mạng có chất lượng khá thấp .,0,2,test,phòng lab khoa mạng có chất lượng khá thấp,Tiêu cực,Cơ sở vật chất,9
cơ sở vật chất máy tính trường cần được nâng cấp .,0,2,test,cơ sở vật chất máy tính trường cần được nâng cấp,Tiêu cực,Cơ sở vật chất,11
sửa lại các máy chiếu điển hình là phòng wzjwz150 .,0,2,test,sửa lại các máy chiếu điển hình là phòng wzjwz150,Tiêu cực,Cơ sở vật chất,10
nên nâng cấp hệ thống phòng thí nghiệm .,0,2,test,nên nâng cấp hệ thống phòng thí nghiệm,Tiêu cực,Cơ sở vật chất,8
cần thêm nhiều thiết bị hỗi trợ học tập .,0,2,test,cần thêm nhiều thiết bị hỗi trợ học tập,Tiêu cực,Cơ sở vật chất,9
"phòng học còn nóng và bụi bặm , máy chiếu tuy vẫn nhìn được nhưng như thế là mờ , ngồi xa hay hôm nào trời sáng quá sẽ khó thấy , việc chia hay phân công đề tài giảng viên cần tự làm thay vì giao cho lớp trưởng lúc đó sẽ không khách quan nữa vì có sự thiên vị giành giật .",0,2,test,phòng học còn nóng và bụi bặm máy chiếu tuy vẫn nhìn được nhưng như thế là mờ ngồi xa hay hôm nào trời sáng quá sẽ khó thấy việc chia hay phân công đề tài giảng viên cần tự làm thay vì giao cho lớp trưởng lúc đó sẽ không khách quan nữa vì có sự thiên vị giành giật,Tiêu cực,Cơ sở vật chất,61
"nên đầu tư kỹ về trang thiết bị , nên thực hành nhiều hơn .",0,2,test,nên đầu tư kỹ về trang thiết bị nên thực hành nhiều hơn,Tiêu cực,Cơ sở vật chất,13
máy chiếu phòng học quá mờ .,0,2,test,máy chiếu phòng học quá mờ,Tiêu cực,Cơ sở vật chất,6
trang bị máy tính tốt hơn .,0,2,test,trang bị máy tính tốt hơn,Tiêu cực,Cơ sở vật chất,6
"phòng lab wzjwz65 còn rất nóng và nhiều bụi bẩn , mong sớm khắc phục .",0,2,test,phòng lab wzjwz65 còn rất nóng và nhiều bụi bẩn mong sớm khắc phục,Tiêu cực,Cơ sở vật chất,14
cần nâng cao cơ sở vật chất và phòng học vì thiếu phòng để thực hành .,0,2,test,cần nâng cao cơ sở vật chất và phòng học vì thiếu phòng để thực hành,Tiêu cực,Cơ sở vật chất,16
nâng cấp các thiết bị phục vụ thực hành .,0,2,test,nâng cấp các thiết bị phục vụ thực hành,Tiêu cực,Cơ sở vật chất,9
nên lắp thêm máy điều hòa .,0,2,test,nên lắp thêm máy điều hòa,Tiêu cực,Cơ sở vật chất,6
"cài phầm mềm của khoa wzjwz189 cực kỳ khó chịu , không biết mình sai chỗ nào .",0,2,test,cài phầm mềm của khoa wzjwz189 cực kỳ khó chịu không biết mình sai chỗ nào,Tiêu cực,Cơ sở vật chất,16
"trang bị thêm thiết bị quạt , đèn .",0,2,test,trang bị thêm thiết bị quạt đèn,Tiêu cực,Cơ sở vật chất,7
phòng học hơi ồn .,0,2,test,phòng học hơi ồn,Tiêu cực,Cơ sở vật chất,4
