feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
nên có nhiều môn học hơn .,0,1,train,nên có nhiều môn học hơn,Tiêu cực,Chương trình,6
chương trình học khá nhiều không có thời gian làm bài tập để hiểu hơn về môn học .,0,1,train,chương trình học khá nhiều không có thời gian làm bài tập để hiểu hơn về môn học,Tiêu cực,Chương trình,18
có thêm các tài liệu tham khảo .,0,1,train,có thêm các tài liệu tham khảo,Tiêu cực,Chương trình,7
tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn .,1,1,train,tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn,Tích cực,Chương trình,14
"chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .",0,1,train,chấm điểm quá nhiều chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa,Tiêu cực,Chương trình,16
tài liệu môn học còn thiếu cập nhập .,0,1,train,tài liệu môn học còn thiếu cập nhập,Tiêu cực,Chương trình,8
cần có giáo trình đầy đủ .,0,1,train,cần có giáo trình đầy đủ,Tiêu cực,Chương trình,6
dùng hệ thống we code .,2,1,train,dùng hệ thống we code,Trung lập,Chương trình,5
cần tập trung giảng dạy những phần có liên quan đến chuyên ngành sau này hơn .,0,1,train,cần tập trung giảng dạy những phần có liên quan đến chuyên ngành sau này hơn,Tiêu cực,Chương trình,16
"bài tập quá nhiều , sinh viên làm không kịp .",0,1,train,bài tập quá nhiều sinh viên làm không kịp,Tiêu cực,Chương trình,9
tăng cường làm bài tập trên lớp !,0,1,train,tăng cường làm bài tập trên lớp,Tiêu cực,Chương trình,7
kiến thức học khá vừa sức với sinh viên .,1,1,train,kiến thức học khá vừa sức với sinh viên,Tích cực,Chương trình,9
lớp học cần đảm bảo số sinh viên vừa đủ .,0,1,train,lớp học cần đảm bảo số sinh viên vừa đủ,Tiêu cực,Chương trình,10
chưa có sự tương tác tốt với giáo viên lý thuyết .,0,1,train,chưa có sự tương tác tốt với giáo viên lý thuyết,Tiêu cực,Chương trình,11
thiếu động lực để học tập .,0,1,train,thiếu động lực để học tập,Tiêu cực,Chương trình,6
nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .,0,1,train,nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết,Tiêu cực,Chương trình,13
phần thực hành wireshark quá mơ hồ .,0,1,train,phần thực hành wireshark quá mơ hồ,Tiêu cực,Chương trình,7
điểm quá trình chưa thật sự công bằng với sinh viên .,0,1,train,điểm quá trình chưa thật sự công bằng với sinh viên,Tiêu cực,Chương trình,11
cái cần đi sâu phân tích nhưng do thời gian và lịch đưa ra nên đành bỏ qua dạy cái mới để kịp chương trình .,0,1,train,cái cần đi sâu phân tích nhưng do thời gian và lịch đưa ra nên đành bỏ qua dạy cái mới để kịp chương trình,Tiêu cực,Chương trình,25
"thay đổi đề cương môn học cho phù hợp với tình hình thực tế hiện nay , có thể áp dụng , liên hệ với thực tế .",0,1,train,thay đổi đề cương môn học cho phù hợp với tình hình thực tế hiện nay có thể áp dụng liên hệ với thực tế,Tiêu cực,Chương trình,25
cần nhiều bài tập hơn nữa .,0,1,train,cần nhiều bài tập hơn nữa,Tiêu cực,Chương trình,6
thêm các buổi học ngoại khoá .,0,1,train,thêm các buổi học ngoại khoá,Tiêu cực,Chương trình,6
"nên hướng dẫn làm bài tập nhiều hơn , học lý thuyết quá nhiều .",0,1,train,nên hướng dẫn làm bài tập nhiều hơn học lý thuyết quá nhiều,Tiêu cực,Chương trình,13
trong khi yêu cầu của thầy thì phải đạt độ chuẩn xác rất cao mới qua được môn .,0,1,train,trong khi yêu cầu của thầy thì phải đạt độ chuẩn xác rất cao mới qua được môn,Tiêu cực,Chương trình,18
không nên dạy các môn toán trong giảng đường do khó quan sát bảng .,0,1,train,không nên dạy các môn toán trong giảng đường do khó quan sát bảng,Tiêu cực,Chương trình,14
"lợi ích doubledot sinh viên rèn luyện kỹ năng làm việc nhóm , tránh tiếp thu thụ động , học được cách trình bày trước đám đông .",1,1,train,lợi ích doubledot sinh viên rèn luyện kỹ năng làm việc nhóm tránh tiếp thu thụ động học được cách trình bày trước đám đông,Tích cực,Chương trình,25
nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính .,0,1,train,nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính,Tiêu cực,Chương trình,16
cần có bộ giáo trình chuẩn cho sinh viên trước khi bắt đầu học môn này .,0,1,train,cần có bộ giáo trình chuẩn cho sinh viên trước khi bắt đầu học môn này,Tiêu cực,Chương trình,16
bài tập quá khó .,0,1,train,bài tập quá khó,Tiêu cực,Chương trình,4
"hoặc dạy thêm các kinh nghiệm khi phỏng vấn xin việc , xin học bổng , xin thực tập .",0,1,train,hoặc dạy thêm các kinh nghiệm khi phỏng vấn xin việc xin học bổng xin thực tập,Tiêu cực,Chương trình,17
em hài lòng về chất lượng đào tạo của môn học này .,1,1,train,em hài lòng về chất lượng đào tạo của môn học này,Tích cực,Chương trình,12
"môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt , vì trong giảng đường máy chiếu mờ , chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau !",0,1,train,môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt vì trong giảng đường máy chiếu mờ chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau,Tiêu cực,Chương trình,33
"cần có đề cương môn học cụ thể hơn , nội dung môn học cần được cập nhật .",0,1,train,cần có đề cương môn học cụ thể hơn nội dung môn học cần được cập nhật,Tiêu cực,Chương trình,17
nên có phòng thực hành để mô phỏng lại lý thuyết đã được học từ đó sẽ dễ hiểu hơn và nhớ lâu hơn !,0,1,train,nên có phòng thực hành để mô phỏng lại lý thuyết đã được học từ đó sẽ dễ hiểu hơn và nhớ lâu hơn,Tiêu cực,Chương trình,24
do môn này khó đối với em nên kiến thức thầy truyền đạt em thấy rất khó hiểu .,0,1,train,do môn này khó đối với em nên kiến thức thầy truyền đạt em thấy rất khó hiểu,Tiêu cực,Chương trình,18
thời gian bài tập tương đối tốt .,1,1,train,thời gian bài tập tương đối tốt,Tích cực,Chương trình,7
có nhiều bài tập hay .,1,1,train,có nhiều bài tập hay,Tích cực,Chương trình,5
"tài liệu môn học cần trình bày rõ ràng , đầy đủ hơn vì nhiều chỗ trình bày rất khó hiểu .",0,1,train,tài liệu môn học cần trình bày rõ ràng đầy đủ hơn vì nhiều chỗ trình bày rất khó hiểu,Tiêu cực,Chương trình,20
giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .,0,1,train,giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào,Tiêu cực,Chương trình,20
nhưng trong khi đó tụi em không hiểu một chút gì về môn học mà giảng viên đang giảng dạy thì chép vào để làm gì .,0,1,train,nhưng trong khi đó tụi em không hiểu một chút gì về môn học mà giảng viên đang giảng dạy thì chép vào để làm gì,Tiêu cực,Chương trình,26
"cần xem xét lại khi đặt ra những yêu cầu về chấm chéo đồ án các nhóm cũng như trong lớp doubledot quá nhiều yêu cầu , nhiều việc phải làm trong thời gian ngắn dẫn đến sự chuẩn bị không tốt từ các nhóm , vdotv .",0,1,train,cần xem xét lại khi đặt ra những yêu cầu về chấm chéo đồ án các nhóm cũng như trong lớp doubledot quá nhiều yêu cầu nhiều việc phải làm trong thời gian ngắn dẫn đến sự chuẩn bị không tốt từ các nhóm vdotv,Tiêu cực,Chương trình,45
chỉ điểm danh 3 buổi cuối rồi lấy điểm quá trình .,0,1,train,chỉ điểm danh 3 buổi cuối rồi lấy điểm quá trình,Tiêu cực,Chương trình,11
môn thực hành này chưa có tài liệu hướng dẫn .,0,1,train,môn thực hành này chưa có tài liệu hướng dẫn,Tiêu cực,Chương trình,10
cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu .,0,1,train,cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu,Tiêu cực,Chương trình,26
slide bài giảng chất lượng kém .,0,1,train,slide bài giảng chất lượng kém,Tiêu cực,Chương trình,6
chất lượng đào tạo của môn học này đã tốt rồi .,1,1,train,chất lượng đào tạo của môn học này đã tốt rồi,Tích cực,Chương trình,11
nên đưa những giảng viên có kinh nghiệm dạy thực hành .,0,1,train,nên đưa những giảng viên có kinh nghiệm dạy thực hành,Tiêu cực,Chương trình,11
áp dụng nhiều kiến thức thực tế .,1,1,train,áp dụng nhiều kiến thức thực tế,Tích cực,Chương trình,7
sắp xếp lịch hợp lý hơn để không bị trùng lịch học của sinh viên .,0,1,train,sắp xếp lịch hợp lý hơn để không bị trùng lịch học của sinh viên,Tiêu cực,Chương trình,15
"bài thi chả liên quan , và thật sự cảm thấy kỹ năng nghe và nói mới là cần thiết nhất .",0,1,train,bài thi chả liên quan và thật sự cảm thấy kỹ năng nghe và nói mới là cần thiết nhất,Tiêu cực,Chương trình,20
"bài tập về nhà của thầy rất nhiều , rất hay .",1,1,train,bài tập về nhà của thầy rất nhiều rất hay,Tích cực,Chương trình,10
giáo trình quá dài yêu cầu giảm bớt .,0,1,train,giáo trình quá dài yêu cầu giảm bớt,Tiêu cực,Chương trình,8
"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",0,1,train,nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi cấu trúc,Tiêu cực,Chương trình,20
"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",0,1,train,tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên,Tiêu cực,Chương trình,32
"bài tập hợp lý sát bài học , dễ hiểu .",1,1,train,bài tập hợp lý sát bài học dễ hiểu,Tích cực,Chương trình,9
"cách tổ chức thi giữa kỳ không hiệu quả , ảnh hưởng đến sự công bằng và kết quả học tập của sinh viên .",0,1,train,cách tổ chức thi giữa kỳ không hiệu quả ảnh hưởng đến sự công bằng và kết quả học tập của sinh viên,Tiêu cực,Chương trình,23
nội dung giảng dạy quá nhiều so với thời lượng môn học .,0,1,train,nội dung giảng dạy quá nhiều so với thời lượng môn học,Tiêu cực,Chương trình,12
thời gian thực hành ít .,0,1,train,thời gian thực hành ít,Tiêu cực,Chương trình,5
"cần có tài liệu bằng hình ảnh , video trực quan sinh động hơn , dễ nắm bắt bài học nhanh chóng hơn .",0,1,train,cần có tài liệu bằng hình ảnh video trực quan sinh động hơn dễ nắm bắt bài học nhanh chóng hơn,Tiêu cực,Chương trình,21
